country_code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂),Carbon monoxide (CO),Ammonia (NH₃)
KNA,2012,3692.527164,656.2056138,6321.357929,338.7546628
KNA,2013,3674.472794,665.0999025,6156.428528,222.6235827
KNA,2014,3475.881332,624.1048921,5640.02286,220.832986
KNA,2015,3504.093078,635.5396446,5357.275026,221.6084128
KNA,2016,3493.877492,639.7086787,5196.362582,223.3761097
KNA,2017,2382.536296,453.597536,4773.438417,223.1032768
KNA,2018,2431.275043,467.2127051,4790.193588,225.2112993
KNA,2019,2355.750343,455.1087021,4603.074797,226.7106509
LCA,1990,1615.243061,341.9435261,6594.608095,694.5691856
LCA,1991,1847.999773,387.6339722,6928.815734,767.0833736
LCA,1992,2153.80843,450.0075008,7677.624408,782.7287918
LCA,1993,1496.795523,482.9953084,6437.242914,794.3159273
LCA,1994,1973.25932,540.4291098,7905.428133,953.3542133
LCA,1995,2141.229355,646.7657515,7906.045293,1108.306641
LCA,1996,2179.700409,670.0564888,7679.738836,1262.764454
LCA,1997,2061.167033,601.1486401,7683.869557,1364.330493
LCA,1998,2074.189783,605.3748102,8401.609051,781.2793215
LCA,1999,1978.919394,599.6736991,8416.856686,782.143977
LCA,2000,2908.881072,570.4229587,10311.51295,789.6535339
LCA,2001,2916.543383,620.8902519,8983.111477,794.9246689
LCA,2002,2884.864639,578.2318966,8345.037262,728.7210981
LCA,2003,3403.689437,632.3375795,8731.617389,760.351151
LCA,2004,3050.702577,630.01282,7545.203008,779.5180805
LCA,2005,2818.917422,595.2982,7076.651566,849.5919383
LCA,2006,2749.161,583.9334079,7005.733215,934.0407473
LCA,2007,3277.519933,642.1899123,7670.103317,983.5979991
LCA,2008,3414.674627,701.7847735,7637.935486,872.0265495
LCA,2009,3517.97573,710.6537847,8142.19035,792.4930629
LCA,2010,3570.840436,869.1057375,8475.594388,811.7972232
LCA,2011,3761.926734,570.4912923,8736.404068,850.1892036
LCA,2012,5401.080523,685.2593198,12197.77848,876.8897942
LCA,2013,5398.548666,694.8749453,11923.79646,958.0806013
LCA,2014,5154.409005,655.5133092,11209.78646,1011.537727
LCA,2015,5267.838903,666.9835431,10822.37469,1074.432103
LCA,2016,5237.108103,670.9754528,10532.85762,1079.666168
LCA,2017,3769.94612,486.4110922,9924.230206,1083.260238
LCA,2018,3830.616217,499.9046973,9950.656777,1090.58546
LCA,2019,3725.682197,487.9087658,9672.885527,1096.776509
VCT,1990,592.6976031,157.7139843,2417.858854,459.9958446
VCT,1991,637.0672957,165.4458403,2453.508223,450.379672
VCT,1992,699.1826857,178.6095719,2586.074767,448.6261195
VCT,1993,634.5091077,209.9706965,2646.984896,454.4500821
VCT,1994,1091.877458,238.7929734,4052.963962,461.7492623
VCT,1995,1181.620589,259.1127561,3992.303534,466.0102858
VCT,1996,1194.708268,261.1386639,3797.027716,466.5434414
VCT,1997,1108.917029,246.3186061,3762.574386,471.5564577
VCT,1998,1149.193107,303.7175171,4213.961133,475.3545069
VCT,1999,1077.567565,297.0378483,4162.860158,472.8427481
VCT,2000,1090.214505,243.6679675,3783.832865,478.5201573
VCT,2001,1096.417898,294.9295694,3240.818049,479.1234733
VCT,2002,1538.177954,315.232226,3817.825097,475.0258158
VCT,2003,1570.40133,333.5113988,3581.801763,457.7243197
VCT,2004,1644.051536,371.8891604,3356.663465,459.3648051
VCT,2005,1504.494292,340.5146927,3090.116879,456.5500791
VCT,2006,1462.267543,333.7129237,3030.528977,501.6645398
VCT,2007,1513.036114,362.8041628,3064.430907,597.8221902
VCT,2008,1586.631196,393.057398,2986.226617,734.579992
VCT,2009,1628.349993,408.7023519,3237.985152,578.8823482
VCT,2010,1644.919927,488.0485542,3347.263281,593.4304166
VCT,2011,1813.997627,315.5359493,3444.870365,509.6400085
VCT,2012,2625.394275,381.9599661,5122.481335,499.9595975
VCT,2013,2607.038131,386.8010906,4914.065659,386.5762753
VCT,2014,2446.937669,362.9040421,4420.597523,382.4062526
VCT,2015,2499.19132,369.6066298,4222.845302,382.0676023
VCT,2016,2482.731229,371.9291514,4071.436623,381.5230495
VCT,2017,1722.584087,263.8387558,3768.896944,380.560048
VCT,2018,1754.099716,271.7404164,3782.228643,381.7236938
VCT,2019,1700.815308,264.7157719,3645.230421,382.3874443
WSM,1990,1273.452752,724.1872002,5194.536352,1646.614774
WSM,1991,1261.678433,715.769725,5089.963863,1630.866009
WSM,1992,1315.683506,805.6559463,5190.166925,1614.988806
WSM,1993,1338.616583,823.3037421,5181.030031,1641.064837
WSM,1994,1085.468474,757.1174866,4556.96081,1664.873845
WSM,1995,1121.60949,784.1701786,5604.719865,1664.076689
WSM,1996,1111.966973,735.5895172,5817.834021,1690.262032
WSM,1997,1126.570793,759.7270797,5609.194547,1703.923526
WSM,1998,1213.852047,800.8980516,5481.956369,1724.631135
WSM,1999,1173.209441,911.1223426,5285.876804,1722.837015
WSM,2000,1303.863391,923.0157082,5249.102743,1751.8948
WSM,2001,1423.439615,988.0344181,5261.608394,1937.655492
WSM,2002,1444.07504,1035.500583,5114.553454,1955.835877
WSM,2003,1468.00899,1097.67316,5052.633069,1968.472382
WSM,2004,1573.390669,1103.576099,5010.601145,1977.576452
WSM,2005,1588.253929,1082.962389,5014.916446,1986.643238
WSM,2006,1460.21867,1093.870386,4972.849552,1966.819536
WSM,2007,1356.110828,996.0461788,4840.075779,1865.464068
WSM,2008,1307.620241,996.3507076,4983.733465,1829.522335
WSM,2009,1225.576162,909.6002033,5127.284849,1710.038127
WSM,2010,1244.915505,952.9902144,5244.820291,1868.036944
WSM,2011,1565.3487,1242.671051,5584.155684,1904.908751
WSM,2012,1592.634607,1319.007323,6220.913672,1935.202511
WSM,2013,1399.110091,1273.235023,6099.477029,1956.739942
WSM,2014,1389.58338,1348.670234,5347.849895,1963.292882
WSM,2015,1453.720565,1547.795104,5304.919973,2001.468947
WSM,2016,1433.103414,1548.948172,5068.736622,2011.104994
WSM,2017,1450.280434,1617.492955,5005.402277,2023.979599
WSM,2018,1458.426765,1687.168224,4922.297701,2035.665694
WSM,2019,1480.912904,1794.537905,4851.740189,2047.350011
STP,1990,464.3427314,231.8274319,8533.664137,421.4872308
STP,1991,471.7172468,233.5254183,8522.002754,435.8930055
STP,1992,463.8580862,221.9207623,8320.375656,447.278501
STP,1993,462.6182215,216.9471467,8350.212167,445.8893769
STP,1994,462.8709646,232.665239,7932.005736,447.3696988
STP,1995,488.1901361,228.8290379,7892.434558,466.592398
STP,1996,496.4823004,228.89769,8031.467629,485.8678144
STP,1997,532.2731181,218.3806533,8259.69659,497.7620484
STP,1998,512.9823372,250.5764318,8149.866048,511.900728
STP,1999,547.7859779,241.3933913,8592.555131,538.4396747
STP,2000,551.5404456,234.6916559,8480.891658,557.654823
STP,2001,593.5738318,263.4642561,8907.76169,599.7357622
STP,2002,596.1774286,279.4149365,8803.978635,626.3241727
STP,2003,629.0518014,308.367204,8835.665918,646.5231453
STP,2004,653.010563,358.9581156,8614.691426,658.6074183
STP,2005,676.3693353,385.150125,8873.817934,688.8510693
STP,2006,1168.675795,417.4984743,10846.94784,704.6066463
STP,2007,719.3459735,413.5606403,9087.551244,730.0093641
STP,2008,1249.967226,375.1707633,10920.72407,763.9851231
STP,2009,1329.467384,388.2222504,11349.22305,789.6434048
STP,2010,1373.021546,430.5464522,11593.96742,793.3246624
STP,2011,1718.438244,416.9734713,13153.07377,829.5373238
STP,2012,1787.307463,410.3845761,13628.25211,857.3536324
STP,2013,1540.797684,385.0323466,12961.09818,890.6764202
STP,2014,1634.733005,428.2624326,13377.40769,927.0788528
STP,2015,1702.20223,443.7648942,13905.51255,953.1263261
STP,2016,1745.989,453.1044317,14232.53933,972.1636578
STP,2017,1758.96047,467.7914265,14395.18538,992.4461061
STP,2018,1802.13777,490.493463,14559.42003,1009.9803
STP,2019,1830.799759,508.7162593,14662.49311,1027.68649
SAU,1990,1049532.783,1401953.53,2703821.048,83649.05924
SAU,1991,1093421.635,1421604.478,2854272.55,87292.68717
SAU,1992,1173063.57,1567832.04,3202977.978,89972.49639
SAU,1993,1257111.914,1608235.05,3495688.958,84870.63787
SAU,1994,1334847.957,1707509.442,3663580.31,77238.63153
SAU,1995,1243728.129,1725444.481,3331315.143,71855.04358
SAU,1996,1308593.736,1922194.793,3341785.839,78090.09464
SAU,1997,1287543.146,1814169.904,3070165.133,89478.3477
SAU,1998,1333081.937,1978731.138,2952051.914,84767.14055
SAU,1999,1347775.986,2046018.829,2844114.501,82911.98259
SAU,2000,1354726.208,2059616.952,2607417.073,89243.06871
SAU,2001,1277227.882,2000824.12,2247009.833,94893.38369
SAU,2002,1285087.246,2009814.682,2345909.101,95310.14578
SAU,2003,1311779.105,2153170.449,2433375.441,98778.08081
SAU,2004,1368353.584,2274341.695,2548058.507,101083.4199
SAU,2005,1417735.703,2307784.738,2672469.363,96117.82172
SAU,2006,1476744.319,2523623.304,2465037.847,98383.74263
SAU,2007,1517295.208,2445335.381,2285367.581,103180.9894
SAU,2008,1599072.56,2734403.648,2084643.748,89883.65759
SAU,2009,1661679.118,3015422.451,1741598.716,89072.39808
SAU,2010,1729824.612,3392325.307,1354416.433,90818.4818
SAU,2011,1893586.49,3314835.874,1474494.059,98649.47835
SAU,2012,2004793.495,3345941.028,1589422.616,99744.46613
SAU,2013,1987431.615,3286501.752,1659805.253,110760.3724
SAU,2014,2180917.409,3454116.636,1735048.569,111045.5073
SAU,2015,2251745.991,3771428.037,1795513.898,118055.4728
SAU,2016,2198631.466,3983827.906,1714424.709,120131.7931
SAU,2017,2138597.518,4043208.878,1620198.795,122730.5151
SAU,2018,2098352.3,3677528.18,1524383.524,124056.3315
SAU,2019,2113143.042,3687984.495,1483704.822,125937.7128
SEN,1990,25972.58896,20495.08709,330986.9553,44942.81049
SEN,1991,26037.20988,20250.27501,332870.8694,46964.10572
SEN,1992,27654.5093,22080.39537,336154.0402,48062.35607
SEN,1993,27009.93765,20927.57878,336571.2979,49925.34264
SEN,1994,27836.7904,22041.31664,337392.4973,50899.04543
SEN,1995,28491.12569,22555.94019,346960.855,51246.42327
SEN,1996,30583.14035,23606.45382,357031.7703,53135.53447
SEN,1997,33379.94405,25380.0481,365689.1836,54904.31503
SEN,1998,35179.73008,26999.59407,374752.6724,56595.47367
SEN,1999,37554.80909,30006.01627,385655.0069,59385.65138
SEN,2000,38886.47199,26084.87722,362268.7575,60285.12196
SEN,2001,41180.49223,28509.58039,370686.9843,61732.83557
SEN,2002,41895.61409,29318.0802,377440.171,62649.18257
SEN,2003,41358.47359,28110.23934,378488.2247,61705.98373
SEN,2004,46328.08145,32479.47754,384894.9524,62601.91415
SEN,2005,48003.37541,33794.9917,377881.5094,63674.79156
SEN,2006,48423.32192,31935.83204,427862.5671,66697.38784
SEN,2007,52783.45887,35210.16013,483422.5538,70365.82885
SEN,2008,55564.86175,33577.54531,498181.0402,71680.81017
SEN,2009,59017.17177,39415.94586,615452.368,76821.08012
SEN,2010,60377.62535,38185.13652,602717.7082,80990.29192
SEN,2011,62204.55123,36409.36159,622957.0979,83817.20108
SEN,2012,62559.38231,36159.20106,635063.1416,85653.86423
SEN,2013,65246.17857,39920.07459,545417.2457,84443.11999
SEN,2014,67325.57609,44581.52224,561776.3935,85410.67443
SEN,2015,73758.35547,52657.66364,572639.0372,85819.13534
SEN,2016,77952.50593,58596.33815,585641.4878,88196.76525
SEN,2017,79756.01371,60932.6722,597775.4252,90746.13354
SEN,2018,81686.30849,63741.40713,607723.4099,93211.24035
SEN,2019,82526.90044,65447.95221,615603.6575,95704.99808
SRB,1990,298885.545,872563.5702,635129.0301,17760.4822
SRB,1991,252442.8614,745830.8513,489311.3033,17425.00042
SRB,1992,227432.0788,703713.2697,463972.7939,17071.92726
SRB,1993,216660.6502,654124.0166,478655.3204,17050.61749
SRB,1994,199414.7407,596096.6334,442047.0192,17059.52729
SRB,1995,238280.2002,713158.2476,372501.1983,17169.8297
SRB,1996,248501.5955,729468.6974,494743.6181,17277.15003
SRB,1997,266704.4935,791131.4607,618540.6274,17275.4179
SRB,1998,243276.4771,782732.4579,580730.7971,17000.59903
SRB,1999,163810.3971,601531.5017,438317.1782,16487.05532
SRB,2000,167343.287,651372.9726,436596.0094,16398.14962
SRB,2001,176288.4249,662754.5229,431074.2248,16256.13728
SRB,2002,186374.4369,710231.8741,461050.9915,16157.94761
SRB,2003,192638.3988,748463.2294,476319.6254,16052.72964
SRB,2004,197551.1492,755891.3741,555801.5652,16075.73306
SRB,2005,176517.0952,651490.6567,520496.4902,15882.40191
SRB,2006,181864.0175,679458.7942,411109.5199,15784.78453
SRB,2007,179005.4652,698488.5422,481059.5002,15535.98621
SRB,2008,182802.8107,702622.8972,449093.3105,15255.27237
SRB,2009,177048.5905,714455.7973,431140.2427,15778.67386
SRB,2010,169021.8462,681801.457,378142.4786,15644.00688
SRB,2011,176828.8911,755216.5061,369253.3765,15473.83184
SRB,2012,157586.0561,693897.2817,348106.7924,15466.33506
SRB,2013,157932.9,716476.7012,303285.888,15128.45942
SRB,2014,126982.6783,534029.5135,292354.0062,15047.45764
SRB,2015,142907.078,666726.4423,267941.7664,15056.07379
SRB,2016,135789.137,677856.4462,286217.8861,15074.58377
SRB,2017,128891.99,694069.8451,287181.9961,14920.50837
SRB,2018,118472.4351,572726.7604,282105.1788,14879.72981
SRB,2019,124236.5698,540524.4537,307124.5131,14949.97872
SYC,1990,1876.499846,554.5140724,10282.27129,350.3271003
SYC,1991,2364.753392,699.5493704,12757.02741,358.6234974
SYC,1992,2671.276327,768.3325289,14717.37591,347.8427662
SYC,1993,2637.314428,736.8791322,14378.68084,363.9836162
SYC,1994,2649.658031,899.1105268,14162.50421,385.782837
SYC,1995,2747.376142,882.7898477,11806.45327,407.7780857
SYC,1996,2773.071253,917.7708597,11373.65922,396.2847982
SYC,1997,3477.495682,1813.795254,12580.62264,427.0612305
SYC,1998,3313.189931,2248.169807,11417.81054,411.7629409
SYC,1999,3602.529517,2531.314015,10916.07245,405.516394
SYC,2000,3643.182262,2705.43659,9773.92032,376.1743211
SYC,2001,3935.453841,3237.171381,9268.368616,330.3298066
SYC,2002,5319.502703,2593.971076,12617.04188,337.2137069
SYC,2003,5473.867827,2611.248034,12924.5612,360.5364006
SYC,2004,5744.071021,3695.595829,12575.25354,341.4215236
SYC,2005,5789.307568,3570.663874,11793.06572,347.7056585
SYC,2006,7291.757455,3772.082737,14029.64389,365.5767593
SYC,2007,6184.590544,3284.019521,9864.341703,366.6564641
SYC,2008,6873.972322,3457.27476,9400.69924,356.69981
SYC,2009,7511.307,3550.124322,8990.949858,342.4031925
SYC,2010,6543.937264,3390.347363,6618.501381,330.0425237
SYC,2011,8469.77399,2699.043271,8377.653371,356.1188467
SYC,2012,8748.987072,2705.0081,8825.631124,327.3151328
SYC,2013,6799.537091,2579.614097,7384.567324,307.4301301
SYC,2014,7006.974315,2542.031066,7165.572779,312.4110147
SYC,2015,7201.124005,2648.801975,7504.432043,317.2319895
SYC,2016,7430.245212,2710.124996,7724.279152,321.1374283
SYC,2017,7463.217121,2800.371019,7703.964228,324.1905747
SYC,2018,7502.436879,2890.184827,7680.342711,327.071654
SYC,2019,7537.624876,2973.904262,7643.958725,329.7372705
SLE,1990,11552.90134,2511.404081,373473.6399,19942.44956
SLE,1991,12807.65578,2851.015984,369952.8394,19652.23992
SLE,1992,9685.911913,1968.274339,335644.0762,19371.93387
SLE,1993,9505.570094,1885.031651,328300.1832,19340.52353
SLE,1994,9318.662362,2075.590862,316872.4226,19232.11308
SLE,1995,10012.80185,2079.135848,329133.6848,19669.89871
SLE,1996,10408.52255,2075.070314,363388.8739,20450.02813
SLE,1997,10971.87748,2000.589572,375430.869,20689.10863
SLE,1998,10637.38481,2221.513928,390172.8281,21222.09531
SLE,1999,10974.23733,2233.737515,409951.7639,22008.41569
SLE,2000,11478.15859,2436.923994,402242.3574,21897.59863
SLE,2001,12624.72358,3136.310652,412642.8974,21806.24244
SLE,2002,12590.36701,3227.005481,404333.5427,22237.53922
SLE,2003,12940.45433,3248.526934,397524.9339,22780.51566
SLE,2004,14871.22566,3372.144416,391072.0953,23228.94101
SLE,2005,9551.340609,3055.810759,377728.1619,24344.59201
SLE,2006,11568.13799,3786.361439,390226.266,25627.42739
SLE,2007,10691.61955,3327.023783,386781.9753,26139.21573
SLE,2008,10864.24504,3369.714882,389602.0393,27218.78486
SLE,2009,12027.2521,3280.012176,396891.4454,28656.39778
SLE,2010,12301.64303,3533.708072,400680.5739,29534.35697
SLE,2011,13593.433,3877.970916,428687.5061,31118.87807
SLE,2012,13949.28048,3831.388358,436180.697,32042.49294
SLE,2013,16853.83631,3650.349477,438055.7292,32446.98422
SLE,2014,17286.75133,3956.054017,454448.2095,33536.42354
SLE,2015,17812.25346,4081.713523,464076.6403,34302.71185
SLE,2016,18183.00533,4162.720979,472538.7445,34982.32778
SLE,2017,18355.29224,4287.401544,481422.0703,35724.82508
SLE,2018,18687.31284,4455.963808,485296.3007,36303.12905
SLE,2019,18913.25607,4591.267201,488723.0559,36883.30212
SGP,1990,124381.5653,855816.6361,68455.57524,9603.332294
SGP,1991,137524.7045,817130.7158,75479.51349,9621.298201
SGP,1992,141478.0007,790462.8723,81463.25703,9598.19902
SGP,1993,160742.0755,860512.7924,87506.33755,9551.390561
SGP,1994,168603.3912,851815.3247,93147.35218,9787.24267
SGP,1995,170476.8763,805000.4362,108623.0376,9614.467378
SGP,1996,168015.6192,785736.1197,109163.9338,8865.532349
SGP,1997,162780.2391,721336.4878,105172.9549,7854.584989
SGP,1998,155264.3389,635734.3207,106273.8198,7277.143963
SGP,1999,158733.4968,578462.7436,108615.2376,7015.532393
SGP,2000,167719.1208,524221.1577,108969.1926,6841.140209
SGP,2001,163086.369,504721.4388,111818.454,6636.838647
SGP,2002,157535.0951,457566.8638,119451.6052,7312.668895
SGP,2003,136315.5423,431197.7738,119199.1124,9318.9207
SGP,2004,138965.1898,465766.7514,123309.1771,10574.86364
SGP,2005,136455.9348,506303.1143,127019.7442,10866.87163
SGP,2006,134125.5593,434522.1571,134180.3004,11929.80663
SGP,2007,135031.9061,468532.0974,142987.5161,11835.83604
SGP,2008,136337.3397,434577.078,150349.9804,10808.31365
SGP,2009,136742.0184,330607.3123,145707.5183,10915.54448
SGP,2010,148786.6643,398121.9659,136124.8212,11166.89964
SGP,2011,156713.7669,431248.6121,132918.2617,11419.444
SGP,2012,143163.3836,388560.4987,128237.7758,11617.78667
SGP,2013,122830.7809,289115.1295,122098.9333,11833.78236
SGP,2014,114938.0608,286912.2986,118431.8822,12058.18186
SGP,2015,119732.1033,253235.4623,119587.1581,12274.10653
SGP,2016,121298.8954,251252.1217,113334.659,12470.11811
SGP,2017,119399.7415,229789.3315,106884.9676,12651.10773
SGP,2018,118383.7676,185166.8118,102654.2569,12823.235
SGP,2019,118191.5752,185930.4694,95549.30627,12978.02316
SVK,1990,153067.5144,238791.5818,1133462.465,74996.84132
SVK,1991,129948.8448,216223.8343,1059689.004,58390.29667
SVK,1992,118156.4124,178556.7139,967970.9625,52769.28714
SVK,1993,111585.1321,155883.1827,860509.2538,47186.00231
SVK,1994,110539.6142,138393.5866,772401.1302,43401.30425
SVK,1995,111079.1827,133312.8462,706809.7509,41329.39357
SVK,1996,110327.1087,122586.0366,646575.3616,43199.2284
SVK,1997,109292.3428,119393.3945,587108.7389,41923.53244
SVK,1998,110711.0367,114483.2276,601683.5988,38906.71122
SVK,1999,106864.3866,112124.9027,568820.6272,34907.31963
SVK,2000,104906.5506,116624.5595,545925.141,36858.82506
SVK,2001,105484.5619,122614.375,562265.5921,37984.35318
SVK,2002,98869.29989,98894.42893,482627.7056,35746.94884
SVK,2003,97366.50328,101648.4267,508985.481,37659.30412
SVK,2004,98106.48398,92936.0889,513193.7576,35332.30948
SVK,2005,101581.2146,85968.24403,555310.1436,34646.16135
SVK,2006,94217.42036,84357.11573,509422.6529,34530.38232
SVK,2007,93305.49577,68747.50403,505127.5461,35401.60947
SVK,2008,93070.01875,67362.38382,469035.9939,31426.49173
SVK,2009,84417.01291,62525.59606,411891.527,29905.86047
SVK,2010,82192.62176,67506.40237,450877.0488,31330.76414
SVK,2011,74808.71866,66830.35999,419151.6398,31477.57852
SVK,2012,72609.21542,56914.01188,426966.187,31154.41557
SVK,2013,69944.60356,51606.44633,398353.6995,31525.95184
SVK,2014,69547.79102,44318.2826,358076.5901,31821.17394
SVK,2015,69227.42129,66564.76899,369612.7908,33914.77458
SVK,2016,63240.50349,26190.5645,376186.3352,31301.40546
SVK,2017,62333.29892,26846.13303,364353.3769,31380.73618
SVK,2018,60338.36164,25576.36394,359160.1905,31391.98527
SVK,2019,56601.66624,21639.7612,341779.236,31382.7522
SVN,1990,70834.827,201083.1848,303819.3176,28420.33675
SVN,1991,64557.4673,186442.5106,285141.2469,23955.14707
SVN,1992,63729.30111,193576.1711,274649.7041,22891.34308
SVN,1993,67955.94765,190507.8123,288138.9318,21453.74403
SVN,1994,70855.39942,184062.5505,280970.3565,20077.4433
SVN,1995,70033.91492,124016.4085,279728.2119,21115.44568
SVN,1996,72440.59682,115529.5246,288392.7718,20718.97027
SVN,1997,71200.98646,119046.3911,260438.7712,20394.30709
SVN,1998,64805.22611,109835.3285,223699.1688,24271.05509
SVN,1999,58122.16174,95979.06954,201504.1081,24484.58483
SVN,2000,58552.28547,93547.65808,186151.9402,25177.71211
SVN,2001,57930.52368,63103.49345,180435.5467,24459.60278
SVN,2002,56910.753,62688.65173,176790.5282,25747.92378
SVN,2003,54925.05842,60160.46767,175428.4717,24673.39361
SVN,2004,53454.27046,50688.61529,164781.664,24003.05187
SVN,2005,54643.63842,40411.89913,161573.4532,24294.60855
SVN,2006,54936.80803,17088.43806,152910.0606,22306.51625
SVN,2007,52841.71562,15626.93976,146150.6179,20411.39592
SVN,2008,56763.30559,14600.1771,141973.9396,18285.85437
SVN,2009,48192.03321,11862.82403,130708.1487,19099.27521
SVN,2010,46753.45827,10642.9877,129177.0013,17306.22149
SVN,2011,46157.61052,13156.4826,126773.948,17556.17422
SVN,2012,44633.08789,11594.22051,121728.8759,17549.56543
SVN,2013,42461.76647,13782.61705,120718.4121,15833.12726
SVN,2014,37508.08441,9731.433214,100720.1952,15716.72148
SVN,2015,33436.51419,5427.758281,106486.4065,15911.56559
SVN,2016,34381.63373,4624.763799,109073.6616,16072.61154
SVN,2017,33053.80181,4857.703573,104106.6893,15913.78576
SVN,2018,31072.3068,4455.929115,101429.463,15926.25058
SVN,2019,30333.30713,4393.691242,99626.92693,15952.23296
SLB,1990,1575.525577,932.3107542,6306.093618,1061.183295
SLB,1991,1548.226183,920.6550771,6168.797382,1081.07343
SLB,1992,1571.085486,1007.078824,6147.461176,1107.776193
SLB,1993,1567.132999,1005.556044,6067.67439,1132.260507
SLB,1994,1092.096492,955.8230416,5249.408635,1146.757953
SLB,1995,1170.893167,951.2002378,7131.506244,1222.36662
SLB,1996,1195.459075,892.9148069,8075.107348,1280.630769
SLB,1997,1200.969582,922.2187935,7804.490031,1304.87418
SLB,1998,1342.645727,972.4721973,7626.785808,1328.989853
SLB,1999,1258.751519,1073.7195,7392.804016,1343.194502
SLB,2000,1865.647068,1087.826174,7803.316513,1371.227869
SLB,2001,2110.290028,1184.729407,7785.480671,1408.176137
SLB,2002,2094.683172,1241.843007,7548.393414,1435.277612
SLB,2003,2096.694632,1305.932119,7418.728478,1460.388393
SLB,2004,2269.183637,1225.342351,7347.759749,1490.782561
SLB,2005,2281.150838,1151.269117,7262.468391,1515.533194
SLB,2006,2013.528747,1115.544242,6537.611251,1520.808405
SLB,2007,1920.17501,1014.507585,6593.496407,1549.585256
SLB,2008,1861.253119,995.7993082,6793.768687,1578.96713
SLB,2009,1686.392453,892.7107167,6634.99963,1598.593741
SLB,2010,1701.835379,919.4114095,6804.998822,1614.717922
SLB,2011,2030.009872,1051.347613,7304.388603,1642.097215
SLB,2012,2190.943612,1115.428786,8540.114662,1692.836697
SLB,2013,1344.653461,1076.781177,7554.278347,1704.642653
SLB,2014,1296.934902,1140.570545,6773.483469,1712.096038
SLB,2015,1354.864142,1308.731884,6675.445228,1735.88867
SLB,2016,1338.576679,1309.470533,6370.248819,1763.557647
SLB,2017,1361.941955,1367.773606,6294.629609,1797.382704
SLB,2018,1373.608641,1426.562115,6119.096376,1827.921927
SLB,2019,1397.709385,1517.155283,5955.734079,1858.735065
SOM,1990,17843.40868,1451.242251,505749.4798,90821.50111
SOM,1991,16374.43502,1396.204369,493102.1758,81308.72688
SOM,1992,14965.65179,1323.920345,469617.7097,74247.70189
SOM,1993,15984.54785,1262.495641,476592.2026,82136.37495
SOM,1994,16621.188,1410.805976,462637.52,87962.03131
SOM,1995,17185.10198,1465.479492,496085.7655,91308.50378
SOM,1996,17715.32667,1459.050545,546718.9425,94924.40097
SOM,1997,18286.47685,1416.910905,568719.0254,97217.5497
SOM,1998,18003.30403,1436.429227,602000.8047,97500.88594
SOM,1999,18158.04846,1474.568044,644764.9695,99955.80462
SOM,2000,21194.24557,3723.756849,670616.4081,102352.4551
SOM,2001,21805.78801,3829.976673,719400.1585,106821.1163
SOM,2002,22087.73111,4059.603383,728232.1861,108215.397
SOM,2003,22690.92923,4100.846156,748451.9139,109006.7568
SOM,2004,23064.16529,4307.030597,738200.0289,110202.6103
SOM,2005,24473.068,4435.103918,780682.5988,113315.602
SOM,2006,24618.07002,4267.577549,825313.8505,110907.1893
SOM,2007,23999.63896,4324.985358,824760.8191,107501.1049
SOM,2008,24335.30625,4268.541668,872741.0841,109358.6818
SOM,2009,24389.81451,4163.076752,906864.5623,110753.5599
SOM,2010,25131.1567,4315.192782,933240.3975,112287.2855
SOM,2011,26728.04942,4029.802652,1016536.406,115746.4746
SOM,2012,27315.94376,3980.631589,1040334.74,117258.3884
SOM,2013,26516.04508,3834.553479,1040510.939,117750.7375
SOM,2014,26268.43647,4054.453076,1071085.321,119841.7675
SOM,2015,26718.15369,4161.640323,1095767.308,121369.46
SOM,2016,27303.89137,4242.465257,1120910.52,124514.49
SOM,2017,27917.80599,4365.924028,1150899.18,128012.2064
SOM,2018,28289.7307,4444.814613,1164149.223,131172.7096
SOM,2019,28665.92664,4518.353939,1177880.596,134462.9711
ZAF,1990,1177321.802,2200899.098,6133681.462,288426.2409
ZAF,1991,1157166.664,2110406.747,6285869.758,289918.7304
ZAF,1992,1152527.292,2054521.808,6378131.845,291349.2967
ZAF,1993,1174188.19,2036084.751,6446652.012,296593.0353
ZAF,1994,1215250.673,2074825.967,6551680.127,290931.856
ZAF,1995,1294656.362,2126343.805,6896794.439,295990.3295
ZAF,1996,1328317.548,2282800.966,6566576.667,303683.4726
ZAF,1997,1366402.575,2405227.883,6504810.213,308920.3372
ZAF,1998,1405792.073,2471074.526,6272967.785,316173.4871
ZAF,1999,1319631.057,2281403.175,5975949.781,317182.6306
ZAF,2000,1331811.155,2276228.797,5721601.969,319567.5878
ZAF,2001,1603236.755,2605879.831,6760864.408,321248.693
ZAF,2002,1627676.785,2622298.412,6807947.237,335794.1771
ZAF,2003,1674725.815,2725789.372,6792562.873,331735.6132
ZAF,2004,1762338.56,2905618.113,6972410.786,334916.9651
ZAF,2005,1708958.461,2801111.763,6857282.628,323356.6753
ZAF,2006,1683237.067,2761671.819,6727966.913,334970.9103
ZAF,2007,1749618.281,2882727.183,6922517.475,341242.2187
ZAF,2008,1826902.585,3177178.412,6798415.151,345158.0948
ZAF,2009,1634202.068,2936008.344,6349040.639,349582.2971
ZAF,2010,1734081.963,3022760.624,5721515.166,350253.2704
ZAF,2011,1683604.793,2851475.886,5737528.196,355251.7691
ZAF,2012,1747306.635,2993592.293,6191637.038,359970.7801
ZAF,2013,1782975.042,3018796.548,6310139.226,349810.3379
